MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Id,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_GasW,Heating_Grav,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,BsmtFullBath_1.0,BsmtFullBath_2.0,BsmtFullBath_3.0,BsmtHalfBath_1.0,BsmtHalfBath_2.0,FullBath_1,FullBath_2,FullBath_3,FullBath_4,HalfBath_1,HalfBath_2,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
20,1.0,72.0,10152,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,6,6,1956,1994,2,2,16.0,16.0,4,0.0,2744,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,914.0,0.0,210.0,1124.0,1124,0,0,1124,3,1,3,6,7.0,1,3,Attchd,1956.0,3,1.0,353.0,3,3,3,0,211,180,0,142,0,0,5,2006,WD,Normal
20,1.0,70.0,8092,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,6,8,1954,2000,4,2,16.0,16.0,2,176.0,2745,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,824.0,0.0,226.0,1050.0,1050,0,0,1050,3,1,4,6,7.0,0,0,Attchd,1954.0,2,1.0,286.0,3,3,3,0,0,0,0,0,0,0,6,2006,WD,Abnorml
20,1.0,66.0,12778,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,6,1952,2003,2,2,9.0,9.0,4,0.0,2746,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,658.0,0.0,350.0,1008.0,1008,0,0,1008,2,1,3,4,7.0,0,0,Attchd,1952.0,2,1.0,280.0,3,3,3,0,154,0,0,0,0,0,1,2006,WD,Normal
20,1.0,75.0,10170,2,1,1,1,1.0,2,3,NAmes,3,3,1.0,1,6,6,1951,1951,4,2,16.0,16.0,2,522.0,2747,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,216.0,216.0,1575,0,0,1575,2,1,4,5,7.0,1,4,Attchd,1951.0,1,2.0,400.0,3,3,3,0,0,0,0,0,0,0,6,2006,WD,Normal
80,1.0,55.0,7700,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,8,5,7,1956,1956,2,2,15.0,15.0,4,0.0,2748,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,271.0,0.0,30.0,301.0,1145,0,0,1145,3,1,3,6,5.0,0,0,Detchd,1993.0,1,2.0,684.0,3,3,3,0,0,0,0,0,0,0,9,2006,WD,Normal
20,1.0,65.0,11050,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,5,1956,1956,4,2,16.0,16.0,4,0.0,2749,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,488.0,0.0,517.0,1005.0,1005,0,0,1005,2,1,3,6,7.0,1,3,Attchd,1956.0,1,1.0,319.0,3,3,3,0,0,0,0,288,0,0,7,2006,WD,Normal
20,1.0,80.0,13600,2,1,1,2,1.0,1,3,NAmes,3,3,1.0,1,5,6,1955,1955,2,2,7.0,7.0,4,0.0,2750,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,144.0,912.0,0.0,1056.0,1056,0,0,1056,3,1,3,6,7.0,0,0,Attchd,1955.0,3,1.0,300.0,3,3,3,0,0,0,0,0,0,650,11,2006,WD,Normal
20,1.0,85.0,15428,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,6,1951,1991,4,2,9.0,9.0,4,0.0,2751,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,741.0,0.0,143.0,884.0,884,0,0,884,2,1,3,4,7.0,0,0,Attchd,1951.0,3,1.0,270.0,3,3,3,0,0,0,0,195,0,0,6,2006,WD,Normal
30,1.0,118.0,21299,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,7,5,1941,1963,4,7,4.0,4.0,4,0.0,2752,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,929.0,929.0,2039,0,0,2039,3,1,3,7,6.0,3,4,2Types,1941.0,1,3.0,791.0,3,3,3,0,0,90,0,0,0,0,12,2006,COD,Abnorml
20,1.0,70.0,13300,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,5,1956,2001,4,2,16.0,15.0,4,0.0,2753,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,494.0,0.0,521.0,1015.0,1384,0,0,1384,2,1,3,6,6.0,0,0,Attchd,2001.0,1,2.0,896.0,3,3,3,75,0,0,323,0,0,400,6,2006,WD,Normal
190,1.0,94.0,22136,2,1,1,1,1.0,1,3,OldTown,1,3,,2,5,5,1925,1975,2,2,9.0,9.0,4,0.0,2754,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1018.0,0.0,1153.0,2171.0,1392,1248,0,2640,5,1,3,10,3.0,1,4,Attchd,1977.0,2,3.0,1008.0,3,3,1,631,48,148,0,0,0,0,7,2006,WD,Normal
50,1.0,50.0,7500,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,2,6,6,1947,1950,2,2,15.0,15.0,4,0.0,2755,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,784.0,784.0,900,412,0,1312,3,1,3,6,7.0,0,0,Detchd,1953.0,1,2.0,649.0,3,3,3,0,28,0,0,0,0,0,10,2006,WD,Normal
30,1.0,60.0,10410,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,1,3,8,1930,2001,2,2,15.0,15.0,4,0.0,2756,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,713.0,713.0,713,0,0,713,2,1,4,5,7.0,0,0,Detchd,1936.0,1,1.0,371.0,2,2,1,0,75,161,0,0,0,0,10,2006,WD,Normal
30,1.0,60.0,10914,2,3,1,1,1.0,1,3,NAmes,1,3,1.0,1,3,3,1929,1950,4,2,16.0,16.0,4,0.0,2757,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.0,0.0,715.0,715.0,715,0,0,715,2,1,3,4,7.0,0,0,Detchd,1967.0,1,2.0,660.0,2,3,1,0,0,75,0,112,0,0,8,2006,WD,Normal
50,1.0,60.0,7008,2,1,1,1,1.0,2,3,OldTown,3,3,1.0,2,4,8,1900,1998,2,2,9.0,9.0,4,0.0,2758,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,448.0,448.0,448,272,0,720,1,1,2,5,7.0,0,0,Attchd,1900.0,1,1.0,280.0,2,3,3,0,0,70,0,0,0,0,3,2006,WD,Normal
70,1.0,60.0,7200,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,4,6,8,1915,1950,2,2,9.0,9.0,4,0.0,2759,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,338.0,0.0,325.0,663.0,774,821,0,1595,3,1,3,7,7.0,1,4,Detchd,1974.0,1,2.0,528.0,3,3,3,49,0,231,0,0,0,0,4,2006,WD,Normal
50,1.0,60.0,10818,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,2,4,4,1910,1950,2,2,15.0,15.0,4,0.0,2760,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.0,0.0,1077.0,1077.0,981,779,0,1760,4,1,3,7,7.0,1,3,Detchd,1935.0,1,2.0,648.0,2,3,3,120,0,96,0,0,0,0,2,2006,COD,Abnorml
80,1.0,83.0,10184,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,8,6,5,1963,1963,2,2,7.0,7.0,2,379.0,2761,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,580.0,0.0,503.0,1083.0,1146,0,0,1146,3,1,3,6,7.0,1,4,Attchd,1963.0,1,1.0,294.0,3,3,3,345,75,0,0,0,0,0,6,2006,WD,Normal
20,1.0,77.0,9510,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,6,5,1962,1985,2,2,7.0,7.0,1,161.0,2762,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,701.0,0.0,434.0,1135.0,1207,0,0,1207,3,1,3,6,7.0,0,0,Attchd,1962.0,2,1.0,264.0,3,3,3,0,240,0,0,0,0,0,5,2006,WD,Normal
20,1.0,80.0,10800,2,1,1,1,1.0,1,3,NAmes,7,3,1.0,1,6,6,1961,1992,2,2,7.0,7.0,2,104.0,2763,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,913.0,0.0,400.0,1313.0,1773,0,0,1773,3,1,3,6,5.0,2,3,Attchd,1961.0,2,2.0,418.0,3,3,3,355,98,0,0,144,0,0,8,2006,WD,Normal
20,1.0,86.0,11650,2,1,1,1,1.0,2,3,NAmes,7,3,1.0,1,7,5,1959,1959,4,2,11.0,11.0,1,58.0,2764,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1472,0,0,1472,2,1,4,5,7.0,1,4,Attchd,1959.0,1,2.0,484.0,3,3,3,0,68,0,0,227,0,0,6,2006,WD,Normal
60,1.0,,18275,2,1,2,3,1.0,1,3,NAmes,3,3,1.0,4,7,8,1962,1998,2,2,11.0,11.0,4,0.0,2765,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,636.0,0.0,802.0,1438.0,1900,548,0,2448,3,1,3,9,7.0,2,4,Attchd,1962.0,2,2.0,441.0,3,3,3,520,102,0,0,0,0,0,9,2006,WD,Normal
50,1.0,60.0,12144,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,2,4,6,1950,1950,2,2,3.0,16.0,4,0.0,2766,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,455.0,0.0,455.0,910.0,910,611,0,1521,3,1,4,6,5.0,0,0,Detchd,1950.0,1,1.0,597.0,2,3,3,199,0,168,0,0,0,0,9,2006,WD,Normal
90,1.0,60.0,8544,2,1,1,1,1.0,2,3,NAmes,3,3,,1,3,4,1950,1950,2,2,4.0,13.0,4,0.0,2767,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1040,0,0,1040,2,2,3,6,7.0,0,0,Detchd,1950.0,1,2.0,400.0,3,2,3,0,0,0,0,0,0,0,12,2006,WD,Normal
90,1.0,75.0,8512,2,1,1,1,1.0,2,3,NAmes,3,3,,1,5,5,1960,1960,4,2,4.0,4.0,4,0.0,2768,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1556.0,1556.0,1556,0,0,1556,4,2,3,8,7.0,0,0,None,None,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,9,2006,WD,Normal
20,1.0,70.0,7000,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,4,1961,1961,4,2,4.0,4.0,4,0.0,2769,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,781.0,0.0,369.0,1150.0,1150,0,0,1150,3,1,3,6,7.0,0,0,Attchd,1961.0,2,1.0,288.0,3,3,3,0,0,0,0,162,0,0,7,2006,WD,Normal
20,1.0,74.0,7400,2,1,1,1,1.0,2,3,NAmes,1,3,1.0,1,7,6,1962,1962,2,2,16.0,16.0,4,0.0,2770,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,809.0,0.0,236.0,1045.0,1045,0,0,1045,3,1,3,6,7.0,0,0,Detchd,1962.0,1,2.0,528.0,3,3,3,0,0,0,0,0,0,0,3,2006,WD,Normal
20,1.0,70.0,7000,2,1,1,1,1.0,1,3,NAmes,1,3,1.0,1,5,6,1962,1962,2,2,16.0,16.0,4,0.0,2771,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,468.0,0.0,396.0,864.0,864,0,0,864,3,1,3,5,7.0,0,0,Attchd,1962.0,1,1.0,336.0,3,3,3,0,0,0,0,0,0,0,2,2006,WD,Normal
190,1.0,70.0,7000,2,1,1,1,1.0,1,3,NAmes,1,3,,7,5,5,1962,1962,2,2,9.0,9.0,4,0.0,2772,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,953.0,0.0,72.0,1025.0,1025,0,0,1025,3,1,3,6,7.0,0,0,None,None,0,0.0,0.0,0,0,3,96,80,0,0,0,0,0,3,2006,WD,Normal
70,2.0,62.0,9856,2,3,1,1,1.0,2,3,OldTown,3,3,1.0,4,5,8,1900,2005,4,2,6.0,,4,0.0,2773,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,716.0,716.0,1007,1007,0,2014,5,1,3,8,7.0,0,0,Detchd,1900.0,1,2.0,624.0,3,3,3,0,72,167,0,0,0,0,6,2006,WD,Normal
50,2.0,60.0,9600,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,2,5,6,1948,1950,2,2,9.0,9.0,5,264.0,2774,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,276.0,0.0,936.0,1212.0,1226,442,0,1668,3,1,3,6,7.0,0,0,Detchd,1948.0,1,1.0,240.0,3,3,3,0,0,140,0,0,0,0,5,2006,WD,Normal
50,2.0,60.0,5520,2,1,1,1,1.0,2,3,OldTown,3,3,1.0,2,4,6,1920,1980,2,2,16.0,16.0,4,0.0,2775,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,284.0,0.0,863.0,1147.0,1147,510,0,1657,4,1,2,9,7.0,1,3,Detchd,1920.0,1,1.0,162.0,2,2,1,0,0,0,0,0,0,0,7,2006,WD,Normal
50,2.0,60.0,9600,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,2,6,8,1900,2004,2,2,16.0,16.0,4,0.0,2776,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,381.0,0.0,399.0,780.0,940,476,0,1416,3,1,4,7,7.0,0,0,Detchd,1956.0,1,2.0,400.0,3,3,3,0,24,0,0,0,0,0,6,2006,WD,Normal
70,2.0,58.0,6451,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,4,7,7,1900,1970,2,2,1.0,16.0,4,0.0,2777,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,208.0,0.0,504.0,712.0,848,580,0,1428,4,1,3,7,7.0,0,0,Detchd,1985.0,3,2.0,576.0,3,3,3,264,0,84,0,0,0,0,5,2006,WD,Normal
70,2.0,66.0,3960,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,4,7,8,1930,1950,2,2,16.0,16.0,4,0.0,2778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,502.0,502.0,502,502,0,1004,2,1,4,5,7.0,1,1,Detchd,1930.0,1,1.0,200.0,2,3,1,280,0,68,0,0,0,0,7,2006,WD,Normal
190,2.0,56.0,7745,2,3,1,1,1.0,1,3,OldTown,3,3,,2,4,6,1900,1950,2,2,9.0,9.0,4,0.0,2779,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,938.0,938.0,1084,867,0,1951,4,2,2,9,7.0,0,0,Detchd,1993.0,1,2.0,576.0,3,3,2,0,6,28,0,0,0,0,4,2006,WD,Normal
30,2.0,56.0,7741,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,1,6,5,1924,1950,2,2,9.0,9.0,4,0.0,2780,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,143.0,72.0,817.0,1032.0,1032,0,0,1032,2,1,3,5,7.0,0,0,Detchd,1995.0,1,1.0,280.0,3,3,3,0,0,112,0,0,0,0,6,2006,COD,Abnorml
30,2.0,50.0,5633,2,2,1,1,1.0,1,3,OldTown,3,3,1.0,1,5,7,1925,1950,2,2,9.0,14.0,4,0.0,2781,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,844.0,844.0,844,0,0,844,2,1,3,5,7.0,0,0,Detchd,1925.0,1,1.0,216.0,3,3,1,50,81,123,0,0,0,0,7,2006,WD,Normal
20,2.0,60.0,7200,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,1,4,5,1950,1950,2,2,9.0,9.0,4,0.0,2782,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,576.0,576.0,864,0,0,864,2,1,3,5,7.0,0,0,Detchd,1952.0,2,1.0,528.0,3,3,3,0,0,0,0,115,0,0,8,2006,COD,Normal
70,2.0,42.0,7614,2,3,1,1,1.0,1,2,OldTown,3,3,1.0,4,3,5,1905,1950,2,2,9.0,9.0,4,0.0,2783,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,738.0,738.0,714,662,0,1376,2,1,3,7,7.0,0,0,Detchd,1930.0,1,1.0,216.0,3,3,1,0,0,104,0,225,0,0,3,2006,WD,Normal
190,2.0,50.0,6000,2,1,1,1,1.0,1,3,OldTown,3,3,,1,5,7,1955,1955,4,2,16.0,16.0,4,0.0,2784,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,576.0,0.0,384.0,960.0,960,0,0,960,3,1,3,5,7.0,0,0,Detchd,1976.0,1,2.0,576.0,3,3,3,0,0,0,0,0,0,0,6,2006,WD,Normal
50,2.0,50.0,6000,2,1,1,1,1.0,1,3,OldTown,3,3,1.0,2,5,7,1924,1950,2,2,9.0,9.0,2,145.0,2785,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,816.0,816.0,816,750,0,1566,5,1,4,7,7.0,0,0,Detchd,1976.0,1,2.0,450.0,3,3,3,24,0,296,0,0,0,0,8,2006,WD,Normal
30,2.0,52.0,7830,2,1,1,1,1.0,1,3,OldTown,3,3,1.0,1,3,5,1921,1950,2,2,1.0,,4,0.0,2786,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,416.0,0.0,76.0,492.0,492,0,0,492,1,1,3,3,7.0,0,0,Detchd,1921.0,1,1.0,200.0,2,3,1,0,0,78,0,0,0,0,6,2006,WD,Normal
50,2.0,56.0,9576,2,1,1,1,1.0,1,3,OldTown,3,3,1.0,2,6,7,1945,1950,2,2,15.0,15.0,4,0.0,2787,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,310.0,0.0,460.0,770.0,885,297,0,1182,3,1,3,5,7.0,0,0,Detchd,1945.0,1,1.0,378.0,2,3,3,0,0,0,0,0,0,0,5,2006,WD,Normal
30,2.0,48.0,5747,2,1,1,1,1.0,1,3,OldTown,3,3,1.0,1,3,4,1920,1950,2,2,16.0,16.0,4,0.0,2788,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,798.0,798.0,840,0,0,840,2,1,2,5,7.0,0,0,Detchd,1938.0,1,1.0,250.0,3,2,1,112,0,0,0,0,0,0,6,2006,WD,Normal
75,2.0,70.0,6300,2,1,1,1,1.0,2,3,OldTown,3,3,1.0,6,7,6,1910,2005,2,2,16.0,16.0,4,0.0,2789,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,1226.0,1226.0,1226,878,0,2104,5,1,3,9,7.0,0,0,Detchd,1910.0,1,2.0,432.0,2,3,2,0,341,88,0,0,0,0,7,2006,WD,Normal
90,2.0,33.0,5976,2,1,1,1,1.0,1,3,OldTown,3,3,,4,5,7,1920,1950,4,2,16.0,16.0,4,0.0,2790,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,624.0,624.0,624,624,0,1248,2,2,3,8,7.0,0,0,None,None,0,0.0,0.0,0,0,1,0,130,256,0,0,0,0,12,2006,WD,Normal
