Id_x,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,BsmtFullBath_1,BsmtFullBath_2,BsmtFullBath_3,BsmtHalfBath_1,BsmtHalfBath_2,FullBath_1,FullBath_2,FullBath_3,HalfBath_1,HalfBath_2,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1086,85,1.0,73.0,9069,2,1,1,1,1,1,3,SawyerW,3,3,1.0,7,6,6,1992,1992,2,2,7,7.0,4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,747,0,189,936,996,0,0,996,2,1,4,5,7,0,0,Attchd,1992.0,1,2,564,3,3,3,120,0,0,0,0,0,0,4,2010,WD,Normal,147000
1087,160,2.0,,1974,2,1,1,1,1,1,3,MeadowV,3,3,4.0,4,4,5,1973,1973,2,2,6,,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,334,0,212,546,546,546,0,1092,3,1,3,6,7,0,0,Attchd,1973.0,2,1,286,3,3,3,120,96,0,0,0,0,0,5,2010,WD,Normal,83500
1088,60,4.0,85.0,10574,2,1,1,1,1,1,3,Somerst,3,3,1.0,4,8,5,2005,2006,2,2,15,15.0,4,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1082,1082,1082,871,0,1953,3,1,4,9,7,1,4,Attchd,2005.0,2,3,1043,3,3,3,160,50,0,0,0,0,0,5,2009,WD,Normal,252000
1089,160,2.0,24.0,2522,2,1,1,1,1,1,3,Edwards,3,3,,4,7,5,2004,2004,2,2,15,15.0,5,50.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,970,970,970,739,0,1709,3,1,4,7,3,0,0,Detchd,2004.0,1,2,380,3,3,3,0,40,0,0,0,0,0,4,2006,WD,Normal,137500
1090,120,4.0,37.0,3316,2,2,2,1,1,1,3,Somerst,3,3,4.0,1,8,5,2005,2005,2,2,9,9.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1039,0,208,1247,1247,0,0,1247,1,1,4,4,7,1,4,Attchd,2005.0,3,2,550,3,3,3,0,84,0,0,0,0,0,4,2006,WD,Normal,197000
1091,90,1.0,60.0,8544,2,1,1,1,1,2,3,NAmes,3,3,,1,3,4,1950,1950,2,2,4,4.0,4,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1040,0,0,1040,2,2,3,6,7,0,0,Detchd,1987.0,1,2,400,3,3,3,0,0,0,0,0,0,0,6,2009,WD,Normal,92900
1092,160,4.0,24.0,2160,2,2,1,1,1,1,3,Somerst,3,3,,4,7,5,1999,2000,2,2,9,9.0,2,212.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,510,0,90,600,624,628,0,1252,2,1,4,4,7,0,0,Detchd,1999.0,1,2,462,3,3,3,0,48,0,0,0,0,0,3,2008,WD,Normal,160000
1093,50,1.0,60.0,8400,2,1,1,2,1,1,3,SWISU,3,3,1.0,2,6,5,1925,1950,2,2,9,9.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,423,0,758,1181,1390,304,0,1694,4,1,3,7,7,1,4,Detchd,1925.0,1,2,576,3,3,3,342,0,128,0,0,0,0,6,2008,WD,Normal,136500
1094,20,1.0,71.0,9230,2,1,1,1,1,2,3,NAmes,2,3,1.0,1,5,8,1965,1998,4,2,9,9.0,2,166.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,661,0,203,864,1200,0,0,1200,1,1,4,6,7,0,0,Detchd,1977.0,1,2,884,3,3,3,0,64,0,0,0,0,0,10,2006,WD,Normal,146000
1095,20,1.0,74.0,5868,2,1,1,1,1,1,3,NAmes,3,3,1.0,1,5,7,1956,2000,2,2,9,9.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,248,240,448,936,936,0,0,936,2,1,3,4,7,0,0,Attchd,1956.0,3,1,308,3,3,3,0,0,80,0,160,0,0,5,2010,WD,Normal,129000
1096,20,1.0,78.0,9317,2,1,2,1,1,1,3,CollgCr,3,3,1.0,1,6,5,2006,2006,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,24,0,1290,1314,1314,0,0,1314,3,1,4,6,7,1,4,Attchd,2006.0,2,2,440,3,3,3,0,22,0,0,0,0,0,3,2007,WD,Normal,176432
1097,70,2.0,60.0,6882,2,1,1,1,1,1,3,IDOTRR,3,3,1.0,4,6,7,1914,2006,2,2,16,16.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,684,684,773,582,0,1355,3,1,4,7,7,0,0,None,1980.0,0,0,0,0,0,3,136,0,115,0,0,0,0,3,2007,WD,Normal,127000
1098,120,1.0,,3696,2,1,1,1,1,1,3,StoneBr,3,3,4.0,1,8,5,1986,1986,2,2,7,7.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1074,1074,1088,0,0,1088,2,1,4,5,7,0,0,Attchd,1987.0,2,2,461,3,3,3,0,74,137,0,0,0,0,10,2007,WD,Normal,170000
1099,50,2.0,50.0,6000,2,1,1,1,1,1,3,BrkSide,3,3,1.0,2,4,6,1936,1950,2,2,9,9.0,4,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,672,0,0,672,757,567,0,1324,3,1,3,6,7,0,0,Detchd,1936.0,1,1,240,3,3,3,0,0,0,0,0,0,0,7,2009,WD,Normal,128000
1100,20,1.0,82.0,11880,2,1,2,1,1,1,3,NWAmes,5,3,1.0,1,7,5,1978,1978,2,2,11,11.0,2,206.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,704,0,567,1271,1601,0,0,1601,3,1,3,7,7,1,3,Attchd,1978.0,2,2,478,3,3,3,0,0,0,0,0,0,0,4,2009,COD,Abnorml,157000
1101,30,1.0,60.0,8400,2,1,1,2,1,1,3,SWISU,3,3,1.0,1,2,5,1920,1950,2,2,16,16.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,290,0,0,290,438,0,0,438,1,1,2,3,7,0,0,Detchd,1930.0,1,1,246,3,3,1,0,0,0,0,0,0,0,1,2009,WD,Normal,60000
1102,20,1.0,61.0,9758,2,1,2,1,1,1,3,NAmes,3,3,1.0,1,5,5,1971,1971,2,2,7,9.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,412,287,251,950,950,0,0,950,3,1,3,5,7,0,0,Detchd,1981.0,1,1,280,3,3,3,0,0,0,0,0,0,0,7,2007,WD,Normal,119500
1103,20,1.0,70.0,7000,2,1,1,1,1,1,3,NAmes,3,3,1.0,1,5,7,1960,2002,2,2,16,16.0,2,45.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,588,0,422,1010,1134,0,0,1134,2,1,3,6,7,0,0,Attchd,1960.0,2,1,254,3,3,3,0,16,0,0,0,0,0,4,2007,WD,Family,135000
1104,20,1.0,79.0,8910,2,1,1,1,1,2,3,NAmes,3,3,1.0,1,6,6,1959,1959,4,2,4,4.0,4,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,655,0,0,655,1194,0,0,1194,3,1,3,6,7,1,2,BuiltIn,1954.0,3,2,539,3,3,3,0,0,192,0,0,0,0,7,2006,WD,Normal,159500
1105,160,2.0,24.0,2016,2,1,1,1,1,1,3,BrDale,3,3,4.0,4,5,5,1970,1970,2,2,7,7.0,2,304.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,630,630,630,672,0,1302,3,1,3,6,7,0,0,Detchd,1970.0,1,2,440,3,3,3,0,0,0,0,0,0,0,4,2007,WD,Normal,106000
1106,60,1.0,98.0,12256,2,1,2,1,1,2,3,NoRidge,3,3,1.0,4,8,5,1994,1995,2,2,7,7.0,2,362.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1032,0,431,1463,1500,1122,0,2622,3,1,4,9,7,2,3,Attchd,1994.0,2,2,712,3,3,3,186,32,0,0,0,0,0,4,2010,WD,Normal,325000
1107,20,1.0,114.0,10357,2,1,2,1,1,2,3,SawyerW,2,3,1.0,1,7,5,1990,1991,4,2,7,7.0,4,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,738,0,172,910,1442,0,0,1442,3,1,4,6,7,1,3,Attchd,1990.0,3,2,719,3,3,3,0,244,0,0,0,0,0,5,2007,WD,Normal,179900
1108,60,1.0,168.0,23257,2,1,4,3,1,3,3,Gilbert,3,3,1.0,4,7,5,2006,2006,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,868,868,887,1134,0,2021,3,1,4,9,7,1,4,BuiltIn,2006.0,2,2,422,3,3,3,0,100,0,0,0,0,0,9,2006,New,Partial,274725
1109,60,1.0,,8063,2,1,1,1,1,1,3,Gilbert,3,3,1.0,4,6,5,2000,2000,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,924,924,948,742,0,1690,3,1,3,7,7,1,3,Attchd,2000.0,2,2,463,3,3,3,100,48,0,0,0,0,0,11,2007,WD,Abnorml,181000
1110,20,1.0,107.0,11362,2,1,2,1,1,1,3,NridgHt,3,3,1.0,1,8,5,2004,2005,2,2,9,9.0,5,42.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1039,0,797,1836,1836,0,0,1836,3,1,4,7,7,1,4,Attchd,2004.0,3,3,862,3,3,3,125,185,0,0,0,0,0,3,2009,WD,Normal,280000
1111,60,1.0,,8000,2,1,1,1,1,1,3,Gilbert,3,3,1.0,4,6,5,1995,1996,2,2,7,7.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,219,0,554,773,773,885,0,1658,3,1,3,8,7,1,3,Attchd,1995.0,3,2,431,3,3,3,224,84,0,0,0,0,0,6,2008,WD,Normal,188000
1112,60,1.0,80.0,10480,2,1,1,1,1,1,3,NWAmes,3,3,1.0,4,7,6,1976,1976,4,2,11,11.0,2,660.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,403,0,400,803,1098,866,0,1964,4,1,3,8,7,1,4,Attchd,1976.0,2,2,483,3,3,3,0,69,0,0,0,0,0,9,2008,WD,Normal,205000
1113,20,1.0,73.0,7100,2,1,2,1,1,2,3,NAmes,3,3,1.0,1,5,7,1957,1957,2,2,17,,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,708,0,108,816,816,0,0,816,2,1,3,5,7,0,0,Detchd,1957.0,1,1,308,3,3,3,0,0,0,0,0,0,0,7,2006,WD,Normal,129900
1114,20,1.0,66.0,8923,2,1,1,1,1,1,3,NAmes,3,3,1.0,1,5,7,1953,2006,2,2,16,16.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,643,0,365,1008,1008,0,0,1008,2,1,4,6,7,0,0,Attchd,1953.0,1,1,240,3,3,3,0,18,0,0,0,0,0,5,2007,WD,Normal,134500
1115,20,1.0,90.0,5400,2,1,1,1,1,1,3,OldTown,3,3,1.0,1,5,7,1954,2000,2,2,9,9.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,415,0,418,833,833,0,0,833,2,1,4,4,7,0,0,Detchd,1955.0,1,1,326,3,3,3,0,0,0,0,0,0,0,8,2006,WD,Normal,117000
1116,20,1.0,93.0,12085,2,1,1,1,1,1,3,NridgHt,3,3,1.0,1,8,5,2007,2007,4,2,15,15.0,5,328.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1004,0,730,1734,1734,0,0,1734,3,1,5,7,7,1,4,Attchd,2007.0,2,3,928,3,3,3,0,0,0,0,0,0,0,11,2007,New,Partial,318000
1117,80,1.0,,7750,2,1,1,1,1,1,3,Gilbert,3,3,1.0,8,8,5,2002,2002,4,2,15,15.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,353,0,55,408,779,640,0,1419,3,1,4,7,7,1,3,BuiltIn,2002.0,3,2,527,3,3,3,120,0,0,0,0,0,0,3,2009,WD,Normal,184100
1118,20,1.0,57.0,9764,2,1,2,1,1,4,3,Sawyer,2,3,1.0,1,5,7,1967,2003,2,2,15,15.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,702,0,192,894,894,0,0,894,3,1,4,5,7,0,0,Attchd,1967.0,2,2,450,3,3,3,0,0,0,0,0,0,0,5,2008,WD,Normal,130000
1119,80,1.0,85.0,13825,2,1,1,1,1,1,3,Sawyer,3,3,1.0,8,5,6,1958,1987,2,2,9,9.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,533,533,1021,580,0,1601,3,1,3,6,5,0,0,BuiltIn,1958.0,2,1,300,3,3,3,280,34,0,0,0,0,0,12,2008,WD,Normal,140000
1120,20,1.0,70.0,7560,2,1,1,1,1,1,3,NAmes,3,3,1.0,1,5,5,1959,1959,2,2,4,16.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,369,0,671,1040,1040,0,0,1040,3,1,3,6,7,0,0,Attchd,1959.0,2,1,286,3,3,3,140,0,252,0,0,0,0,7,2006,WD,Normal,133700
1121,30,2.0,59.0,8263,2,1,1,2,1,1,2,IDOTRR,3,3,1.0,1,6,5,1920,1950,2,2,4,4.0,4,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1012,1012,1012,0,0,1012,2,1,3,6,7,1,4,Detchd,1920.0,1,1,308,3,3,3,0,22,112,0,0,0,0,5,2007,WD,Normal,118400
1122,20,1.0,84.0,10084,2,1,1,1,1,1,3,CollgCr,3,3,1.0,1,7,5,2005,2006,2,2,15,15.0,2,196.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,24,0,1528,1552,1552,0,0,1552,3,1,4,7,7,0,0,Attchd,2005.0,2,3,782,3,3,3,144,20,0,0,0,0,0,7,2006,New,Partial,212900
1123,20,1.0,,8926,2,1,2,1,1,2,3,Edwards,3,3,1.0,1,4,3,1956,1956,2,2,1,,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,672,672,960,0,0,960,3,1,3,5,7,0,0,Basment,1956.0,1,1,288,3,3,3,64,0,0,0,160,0,0,10,2009,COD,Abnorml,112000
1124,20,1.0,50.0,9405,2,1,1,1,1,1,3,Edwards,3,3,1.0,1,5,9,1947,2008,4,2,15,15.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,698,698,698,0,0,698,2,1,3,4,7,0,0,None,1980.0,0,0,0,0,0,3,0,200,0,0,0,0,0,6,2009,WD,Normal,118000
1125,80,1.0,,9125,2,1,2,1,1,1,3,Gilbert,3,3,1.0,8,7,5,1992,1992,2,2,7,7.0,2,170.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,384,384,812,670,0,1482,3,1,4,7,7,1,3,Attchd,1992.0,3,2,392,3,3,3,100,25,0,0,0,0,0,7,2007,WD,Normal,163900
1126,20,1.0,60.0,10434,2,1,1,1,1,1,3,NAmes,3,3,1.0,1,4,5,1955,1955,2,2,11,11.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1005,1005,1005,0,0,1005,2,1,2,5,7,1,3,Detchd,1977.0,1,2,672,2,2,3,0,0,0,0,0,0,0,11,2009,WD,Normal,115000
1127,120,1.0,53.0,3684,2,1,1,1,1,1,3,Blmngtn,3,3,4.0,1,7,5,2007,2007,4,2,15,15.0,2,130.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1373,1373,1555,0,0,1555,2,1,4,7,7,1,3,Attchd,2007.0,3,3,660,3,3,3,143,20,0,0,0,0,0,6,2009,WD,Normal,174000
1128,20,1.0,182.0,14572,2,1,4,1,1,2,3,Gilbert,3,3,1.0,1,7,5,2004,2004,4,2,15,15.0,4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1300,0,230,1530,1530,0,0,1530,3,1,4,7,7,1,4,Attchd,2004.0,3,3,630,3,3,3,144,36,0,0,0,0,0,11,2007,WD,Family,259000
1129,60,1.0,59.0,11796,2,1,2,1,1,1,3,Gilbert,3,3,1.0,4,7,5,2004,2005,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,847,847,847,1112,0,1959,4,1,4,8,7,1,4,BuiltIn,2004.0,3,2,434,3,3,3,100,48,0,0,0,0,0,7,2007,WD,Normal,215000
1130,90,2.0,60.0,7200,2,3,1,1,1,1,3,OldTown,3,3,,7,5,5,1980,1980,2,2,9,9.0,2,180.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,936,0,0,936,936,0,0,936,2,1,3,4,7,0,0,Detchd,1980.0,1,2,672,3,3,3,49,0,0,0,0,0,0,8,2007,WD,Normal,140000
1131,50,1.0,65.0,7804,2,1,1,1,1,1,3,SWISU,3,3,1.0,2,4,3,1928,1950,2,2,17,11.0,4,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,622,0,500,1122,1328,653,0,1981,4,1,4,7,5,2,3,Detchd,1981.0,1,2,576,3,3,3,431,44,0,0,0,0,0,12,2009,WD,Normal,135000
1132,20,1.0,63.0,10712,2,1,1,1,1,1,3,Mitchel,3,3,1.0,1,5,5,1991,1992,2,2,7,7.0,4,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,212,0,762,974,974,0,0,974,3,1,3,5,7,0,0,None,1980.0,0,0,0,0,0,3,0,28,0,0,0,0,0,9,2007,Oth,Abnorml,93500
1133,70,2.0,90.0,9900,2,1,1,1,1,1,3,OldTown,3,3,1.0,4,6,4,1880,1950,2,2,16,16.0,4,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1008,1008,1178,1032,0,2210,5,1,2,8,7,0,0,Detchd,1930.0,1,1,205,2,3,1,0,48,0,0,0,0,0,5,2007,WD,Normal,117500
1134,60,1.0,80.0,9828,2,1,2,1,1,1,3,SawyerW,3,3,1.0,4,8,5,1995,1995,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,584,0,544,1128,1142,878,0,2020,3,1,4,8,7,1,3,Attchd,1995.0,2,2,466,3,3,3,0,155,0,0,0,0,0,6,2009,WD,Normal,239500
